candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
DBC + XLU + XLE,commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1911777.668691,88222.331309,"{""DBC"": 16, ""XLU"": 9, ""XLE"": 8}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""XLU"": 4.7206, ""XLE"": 5.0107, ""__CASH__"": 0.6786}"
DBC + XLU + IEF,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1825315.39675,174684.60325,"{""DBC"": 16, ""XLU"": 9, ""IEF"": 4}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""XLU"": 4.7206, ""IEF"": 4.3456, ""__CASH__"": 1.3437}"
DBC + XLU + TLT,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1906798.486899,93201.513101,"{""DBC"": 16, ""XLU"": 9, ""TLT"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""XLU"": 4.7206, ""TLT"": 4.9724, ""__CASH__"": 0.7169}"
DBC + XLU + SHY,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1866086.23635,133913.76365,"{""DBC"": 16, ""XLU"": 9, ""SHY"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""XLU"": 4.7206, ""SHY"": 4.6593, ""__CASH__"": 1.0301}"
DBC + XLU + XLV,commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1708948.583565,291051.416435,"{""DBC"": 16, ""XLU"": 9, ""XLV"": 2}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""XLU"": 4.7206, ""XLV"": 3.4505, ""__CASH__"": 2.2389}"
DBC + XLP + XLE,commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1925777.995756,74222.004244,"{""DBC"": 16, ""XLP"": 5, ""XLE"": 8}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""XLP"": 4.8282, ""XLE"": 5.0107, ""__CASH__"": 0.5709}"
DBC + XLP + IEF,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1839315.723815,160684.276185,"{""DBC"": 16, ""XLP"": 5, ""IEF"": 4}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""XLP"": 4.8282, ""IEF"": 4.3456, ""__CASH__"": 1.236}"
DBC + XLP + TLT,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1920798.813964,79201.186036,"{""DBC"": 16, ""XLP"": 5, ""TLT"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""XLP"": 4.8282, ""TLT"": 4.9724, ""__CASH__"": 0.6092}"
DBC + XLP + SHY,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1880086.563414,119913.436586,"{""DBC"": 16, ""XLP"": 5, ""SHY"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""XLP"": 4.8282, ""SHY"": 4.6593, ""__CASH__"": 0.9224}"
DBC + XLP + XLV,commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1722948.91063,277051.08937,"{""DBC"": 16, ""XLP"": 5, ""XLV"": 2}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""XLP"": 4.8282, ""XLV"": 3.4505, ""__CASH__"": 2.1312}"
DBC + XLE + IEF,bond|commodity_energy,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1863040.106592,136959.893408,"{""DBC"": 16, ""XLE"": 8, ""IEF"": 4}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""XLE"": 5.0107, ""IEF"": 4.3456, ""__CASH__"": 1.0535}"
DBC + XLE + TLT,bond|commodity_energy,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1944523.19674,55476.80326,"{""DBC"": 16, ""XLE"": 8, ""TLT"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""XLE"": 5.0107, ""TLT"": 4.9724, ""__CASH__"": 0.4267}"
DBC + XLE + SHY,bond|commodity_energy,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1903810.946191,96189.053809,"{""DBC"": 16, ""XLE"": 8, ""SHY"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""XLE"": 5.0107, ""SHY"": 4.6593, ""__CASH__"": 0.7399}"
DBC + XLE + XLV,commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1746673.293407,253326.706593,"{""DBC"": 16, ""XLE"": 8, ""XLV"": 2}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""XLE"": 5.0107, ""XLV"": 3.4505, ""__CASH__"": 1.9487}"
DBC + IEF + TLT,bond|commodity_energy,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1858060.924799,141939.075201,"{""DBC"": 16, ""IEF"": 4, ""TLT"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""IEF"": 4.3456, ""TLT"": 4.9724, ""__CASH__"": 1.0918}"
DBC + IEF + SHY,bond|commodity_energy,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1817348.67425,182651.32575,"{""DBC"": 16, ""IEF"": 4, ""SHY"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""IEF"": 4.3456, ""SHY"": 4.6593, ""__CASH__"": 1.405}"
DBC + IEF + XLV,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1660211.021466,339788.978534,"{""DBC"": 16, ""IEF"": 4, ""XLV"": 2}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""IEF"": 4.3456, ""XLV"": 3.4505, ""__CASH__"": 2.6138}"
DBC + TLT + SHY,bond|commodity_energy,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1898831.764399,101168.235601,"{""DBC"": 16, ""TLT"": 5, ""SHY"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""TLT"": 4.9724, ""SHY"": 4.6593, ""__CASH__"": 0.7782}"
DBC + TLT + XLV,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1741694.111614,258305.888386,"{""DBC"": 16, ""TLT"": 5, ""XLV"": 2}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""TLT"": 4.9724, ""XLV"": 3.4505, ""__CASH__"": 1.987}"
DBC + SHY + XLV,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1700981.861065,299018.138935,"{""DBC"": 16, ""SHY"": 5, ""XLV"": 2}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""DBC"": 4.9747, ""SHY"": 4.6593, ""XLV"": 3.4505, ""__CASH__"": 2.3001}"
XLU + XLP + XLE,commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1892739.56639,107260.43361,"{""XLU"": 9, ""XLP"": 5, ""XLE"": 8}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLU"": 4.7206, ""XLP"": 4.8282, ""XLE"": 5.0107, ""__CASH__"": 0.8251}"
XLU + XLP + IEF,bond|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1806277.29445,193722.70555,"{""XLU"": 9, ""XLP"": 5, ""IEF"": 4}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLU"": 4.7206, ""XLP"": 4.8282, ""IEF"": 4.3456, ""__CASH__"": 1.4902}"
XLU + XLP + TLT,bond|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1887760.384598,112239.615402,"{""XLU"": 9, ""XLP"": 5, ""TLT"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLU"": 4.7206, ""XLP"": 4.8282, ""TLT"": 4.9724, ""__CASH__"": 0.8634}"
XLU + XLP + SHY,bond|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1847048.134049,152951.865951,"{""XLU"": 9, ""XLP"": 5, ""SHY"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLU"": 4.7206, ""XLP"": 4.8282, ""SHY"": 4.6593, ""__CASH__"": 1.1766}"
XLU + XLE + IEF,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1830001.677226,169998.322774,"{""XLU"": 9, ""XLE"": 8, ""IEF"": 4}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLU"": 4.7206, ""XLE"": 5.0107, ""IEF"": 4.3456, ""__CASH__"": 1.3077}"
XLU + XLE + TLT,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1911484.767374,88515.232626,"{""XLU"": 9, ""XLE"": 8, ""TLT"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLU"": 4.7206, ""XLE"": 5.0107, ""TLT"": 4.9724, ""__CASH__"": 0.6809}"
XLU + XLE + SHY,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1870772.516825,129227.483175,"{""XLU"": 9, ""XLE"": 8, ""SHY"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLU"": 4.7206, ""XLE"": 5.0107, ""SHY"": 4.6593, ""__CASH__"": 0.9941}"
XLU + XLE + XLV,commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1713634.864041,286365.135959,"{""XLU"": 9, ""XLE"": 8, ""XLV"": 2}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLU"": 4.7206, ""XLE"": 5.0107, ""XLV"": 3.4505, ""__CASH__"": 2.2028}"
XLU + IEF + TLT,bond|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1825022.495434,174977.504566,"{""XLU"": 9, ""IEF"": 4, ""TLT"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLU"": 4.7206, ""IEF"": 4.3456, ""TLT"": 4.9724, ""__CASH__"": 1.346}"
XLU + IEF + SHY,bond|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1784310.244885,215689.755115,"{""XLU"": 9, ""IEF"": 4, ""SHY"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLU"": 4.7206, ""IEF"": 4.3456, ""SHY"": 4.6593, ""__CASH__"": 1.6592}"
XLU + IEF + XLV,bond|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1627172.5921,372827.4079,"{""XLU"": 9, ""IEF"": 4, ""XLV"": 2}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLU"": 4.7206, ""IEF"": 4.3456, ""XLV"": 3.4505, ""__CASH__"": 2.8679}"
XLU + TLT + SHY,bond|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1865793.335033,134206.664967,"{""XLU"": 9, ""TLT"": 5, ""SHY"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLU"": 4.7206, ""TLT"": 4.9724, ""SHY"": 4.6593, ""__CASH__"": 1.0324}"
XLU + TLT + XLV,bond|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1708655.682249,291344.317751,"{""XLU"": 9, ""TLT"": 5, ""XLV"": 2}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLU"": 4.7206, ""TLT"": 4.9724, ""XLV"": 3.4505, ""__CASH__"": 2.2411}"
XLU + SHY + XLV,bond|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1667943.4317,332056.5683,"{""XLU"": 9, ""SHY"": 5, ""XLV"": 2}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLU"": 4.7206, ""SHY"": 4.6593, ""XLV"": 3.4505, ""__CASH__"": 2.5543}"
XLP + XLE + IEF,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1844002.004291,155997.995709,"{""XLP"": 5, ""XLE"": 8, ""IEF"": 4}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLP"": 4.8282, ""XLE"": 5.0107, ""IEF"": 4.3456, ""__CASH__"": 1.2}"
XLP + XLE + TLT,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1925485.094439,74514.905561,"{""XLP"": 5, ""XLE"": 8, ""TLT"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLP"": 4.8282, ""XLE"": 5.0107, ""TLT"": 4.9724, ""__CASH__"": 0.5732}"
XLP + XLE + SHY,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1884772.84389,115227.15611,"{""XLP"": 5, ""XLE"": 8, ""SHY"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLP"": 4.8282, ""XLE"": 5.0107, ""SHY"": 4.6593, ""__CASH__"": 0.8864}"
XLP + XLE + XLV,commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1727635.191106,272364.808894,"{""XLP"": 5, ""XLE"": 8, ""XLV"": 2}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLP"": 4.8282, ""XLE"": 5.0107, ""XLV"": 3.4505, ""__CASH__"": 2.0951}"
XLP + IEF + TLT,bond|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1839022.822499,160977.177501,"{""XLP"": 5, ""IEF"": 4, ""TLT"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLP"": 4.8282, ""IEF"": 4.3456, ""TLT"": 4.9724, ""__CASH__"": 1.2383}"
XLP + IEF + SHY,bond|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1798310.57195,201689.42805,"{""XLP"": 5, ""IEF"": 4, ""SHY"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLP"": 4.8282, ""IEF"": 4.3456, ""SHY"": 4.6593, ""__CASH__"": 1.5515}"
XLP + IEF + XLV,bond|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1641172.919165,358827.080835,"{""XLP"": 5, ""IEF"": 4, ""XLV"": 2}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLP"": 4.8282, ""IEF"": 4.3456, ""XLV"": 3.4505, ""__CASH__"": 2.7602}"
XLP + TLT + SHY,bond|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1879793.662098,120206.337902,"{""XLP"": 5, ""TLT"": 5, ""SHY"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLP"": 4.8282, ""TLT"": 4.9724, ""SHY"": 4.6593, ""__CASH__"": 0.9247}"
XLP + TLT + XLV,bond|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1722656.009314,277343.990686,"{""XLP"": 5, ""TLT"": 5, ""XLV"": 2}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLP"": 4.8282, ""TLT"": 4.9724, ""XLV"": 3.4505, ""__CASH__"": 2.1334}"
XLP + SHY + XLV,bond|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1681943.758765,318056.241235,"{""XLP"": 5, ""SHY"": 5, ""XLV"": 2}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLP"": 4.8282, ""SHY"": 4.6593, ""XLV"": 3.4505, ""__CASH__"": 2.4466}"
XLE + IEF + TLT,bond|commodity_energy,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1862747.205275,137252.794725,"{""XLE"": 8, ""IEF"": 4, ""TLT"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLE"": 5.0107, ""IEF"": 4.3456, ""TLT"": 4.9724, ""__CASH__"": 1.0558}"
XLE + IEF + SHY,bond|commodity_energy,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1822034.954726,177965.045274,"{""XLE"": 8, ""IEF"": 4, ""SHY"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLE"": 5.0107, ""IEF"": 4.3456, ""SHY"": 4.6593, ""__CASH__"": 1.369}"
XLE + IEF + XLV,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1664897.301942,335102.698058,"{""XLE"": 8, ""IEF"": 4, ""XLV"": 2}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLE"": 5.0107, ""IEF"": 4.3456, ""XLV"": 3.4505, ""__CASH__"": 2.5777}"
XLE + TLT + SHY,bond|commodity_energy,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1903518.044874,96481.955126,"{""XLE"": 8, ""TLT"": 5, ""SHY"": 5}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLE"": 5.0107, ""TLT"": 4.9724, ""SHY"": 4.6593, ""__CASH__"": 0.7422}"
XLE + TLT + XLV,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1746380.39209,253619.60791,"{""XLE"": 8, ""TLT"": 5, ""XLV"": 2}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLE"": 5.0107, ""TLT"": 4.9724, ""XLV"": 3.4505, ""__CASH__"": 1.9509}"
XLE + SHY + XLV,bond|commodity_energy|defensive,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NVDA=38.4615%,18.181818,2000000.0,1705668.141541,294331.858459,"{""XLE"": 8, ""SHY"": 5, ""XLV"": 2}",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""AAPL"": 15.3846, ""MSFT"": 15.3846, ""NVDA"": 38.4615, ""005930.KS"": 15.3846, ""XLE"": 5.0107, ""SHY"": 4.6593, ""XLV"": 3.4505, ""__CASH__"": 2.2641}"
