candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
DBC + XLU,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.18948,-0.190808,-0.180496,-0.025448,-0.023768,0.373135,0.357872,1.673272,1.73038,-0.000273,-0.000403,0.162454,0.211865,0.760965,0.732338,7.60171,5.404243,6.601979,-0.00013,-0.049412,0.028627,0.028627,0.057108,3.412954,33038140663.32702,0.288139,0.548929,0.210616,0.349453,0.534318,0.0,0.341135,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""DBC"": 5.0, ""XLU"": 5.0}"
DBC + XLP,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.189391,-0.190808,-0.176095,-0.025448,-0.023794,0.373135,0.354838,1.673272,1.715168,-0.000273,-0.000441,0.162454,0.212692,0.760965,0.731654,7.644755,7.710704,6.498796,-0.000167,-0.050239,0.029311,0.029311,0.041895,2.503795,33038140663.32702,0.284181,0.587841,0.18934,0.35268,0.509835,0.0,0.341151,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""DBC"": 5.0, ""XLP"": 5.0}"
DBC + IEF,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.187766,-0.190808,-0.173558,-0.025448,-0.023489,0.373135,0.34874,1.673272,1.69754,-0.000273,-0.000381,0.162454,0.207315,0.760965,0.714377,8.437534,9.040459,7.697397,-0.000107,-0.044861,0.046589,0.046589,0.024267,1.4503,33038140663.32702,0.330156,0.610276,0.223293,0.43416,0.481466,0.0,0.373831,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""DBC"": 5.0, ""IEF"": 5.0}"
DBC + TLT,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.187661,-0.190808,-0.175276,-0.025448,-0.023427,0.373135,0.347226,1.673272,1.690426,-0.000273,-0.000406,0.162454,0.20972,0.760965,0.714599,8.488784,8.139706,7.939599,-0.000133,-0.047267,0.046366,0.046366,0.017154,1.025176,33038140663.32702,0.339446,0.595079,0.209,0.43311,0.470018,0.0,0.369935,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""DBC"": 5.0, ""TLT"": 5.0}"
DBC + SHY,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.187908,-0.190808,-0.170458,-0.025448,-0.023527,0.373135,0.349572,1.673272,1.70068,-0.000273,-0.000376,0.162454,0.207499,0.760965,0.714768,8.368069,10.664812,7.548734,-0.000103,-0.045045,0.046198,0.046198,0.027408,1.637973,33038140663.32702,0.324454,0.63768,0.226021,0.432317,0.48652,0.0,0.378183,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""DBC"": 5.0, ""SHY"": 5.0}"
DBC + XLV,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.190081,-0.190808,-0.174651,-0.025448,-0.023886,0.373135,0.354127,1.673272,1.705209,-0.000273,-0.000347,0.162454,0.226036,0.760965,0.737575,7.308635,8.467293,6.137708,-7.4e-05,-0.063582,0.02339,0.02339,0.031937,1.908648,33038140663.32702,0.270331,0.600606,0.242118,0.324756,0.493809,0.0,0.345017,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""DBC"": 5.0, ""XLV"": 5.0}"
XLU + XLE,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.191399,-0.190808,-0.178665,-0.025448,-0.02399,0.373135,0.363309,1.673272,1.741436,-0.000273,-0.000332,0.162454,0.216219,0.760965,0.75036,6.665741,6.363939,5.729618,-5.9e-05,-0.053766,0.010605,0.010605,0.068164,4.073668,1652371122214.9956,0.254678,0.56512,0.250756,0.264461,0.55211,0.137726,0.340856,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""XLU"": 5.0, ""XLE"": 5.0}"
XLU + IEF,bond|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.187112,-0.190808,-0.181327,-0.025448,-0.023326,0.373135,0.349963,1.673272,1.71001,-0.000273,-0.000278,0.162454,0.214456,0.760965,0.721904,8.756493,4.968898,8.337502,-5e-06,-0.052002,0.039062,0.039062,0.036738,2.195549,1255579678910.7893,0.354708,0.541585,0.281244,0.398663,0.501535,0.103979,0.383932,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""XLU"": 5.0, ""IEF"": 5.0}"
XLU + TLT,bond|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.187073,-0.190808,-0.182964,-0.025448,-0.023279,0.373135,0.348431,1.673272,1.702174,-0.000273,-0.000303,0.162454,0.216787,0.760965,0.722126,8.775186,4.110761,8.521518,-3e-05,-0.054333,0.038839,0.038839,0.028901,1.727223,1652371122214.9956,0.361767,0.527107,0.266952,0.397613,0.488923,0.137726,0.38097,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""XLU"": 5.0, ""TLT"": 5.0}"
XLU + SHY,bond|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.187206,-0.190808,-0.178347,-0.025448,-0.02336,0.373135,0.350808,1.673272,1.713662,-0.000273,-0.000273,0.162454,0.214681,0.760965,0.722295,8.710499,6.530227,8.204259,-0.0,-0.052228,0.038671,0.038671,0.040389,2.413795,534241832039.15826,0.349597,0.567926,0.283973,0.396819,0.507412,0.042628,0.385293,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""XLU"": 5.0, ""SHY"": 5.0}"
XLP + XLE,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.191299,-0.190808,-0.174586,-0.025448,-0.024025,0.373135,0.360267,1.673272,1.726438,-0.000273,-0.00037,0.162454,0.216912,0.760965,0.749676,6.714326,8.501698,5.591463,-9.6e-05,-0.054458,0.01129,0.01129,0.053165,3.177325,2488623226120.116,0.249379,0.601186,0.22948,0.267688,0.527973,0.20885,0.343424,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""XLP"": 5.0, ""XLE"": 5.0}"
XLP + IEF,bond|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.187022,-0.190808,-0.177064,-0.025448,-0.023342,0.373135,0.346946,1.673272,1.694702,-0.000273,-0.000316,0.162454,0.215296,0.760965,0.721219,8.8002,7.202793,8.272903,-4.2e-05,-0.052842,0.039746,0.039746,0.021429,1.28068,1255579678910.7893,0.35223,0.579273,0.259968,0.40189,0.476899,0.103979,0.384207,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""XLP"": 5.0, ""IEF"": 5.0}"
XLP + TLT,bond|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.18696,-0.190808,-0.178777,-0.025448,-0.023289,0.373135,0.345424,1.673272,1.687123,-0.000273,-0.000341,0.162454,0.217699,0.760965,0.721442,8.830485,6.305048,8.484386,-6.8e-05,-0.055246,0.039523,0.039523,0.013851,0.827762,2488623226120.116,0.360342,0.564127,0.245675,0.40084,0.464702,0.20885,0.385077,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""XLP"": 5.0, ""TLT"": 5.0}"
XLP + SHY,bond|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.187137,-0.190808,-0.173977,-0.025448,-0.023373,0.373135,0.347784,1.673272,1.69814,-0.000273,-0.000311,0.162454,0.215489,0.760965,0.72161,8.744219,8.820739,8.154719,-3.8e-05,-0.053035,0.039355,0.039355,0.024867,1.486143,534241832039.15826,0.347697,0.606569,0.262696,0.400046,0.482432,0.042628,0.385926,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""XLP"": 5.0, ""SHY"": 5.0}"
XLE + IEF,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.189581,-0.190808,-0.172041,-0.025448,-0.023709,0.373135,0.354172,1.673272,1.709936,-0.000273,-0.00031,0.162454,0.21171,0.760965,0.732399,7.552174,9.835615,6.832601,-3.6e-05,-0.049256,0.028567,0.028567,0.036663,2.191116,1255579678910.7893,0.296985,0.623691,0.263432,0.349169,0.501415,0.103979,0.371627,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""XLE"": 5.0, ""IEF"": 5.0}"
XLE + TLT,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.189468,-0.190808,-0.173763,-0.025448,-0.023647,0.373135,0.352655,1.673272,1.702953,-0.000273,-0.000335,0.162454,0.214074,0.760965,0.732621,7.607494,8.933045,7.074527,-6.2e-05,-0.05162,0.028344,0.028344,0.029681,1.773805,3906806842509.893,0.306265,0.608464,0.24914,0.348119,0.490178,0.329469,0.379016,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""XLE"": 5.0, ""TLT"": 5.0}"
XLE + SHY,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.189736,-0.190808,-0.168934,-0.025448,-0.023746,0.373135,0.355003,1.673272,1.712922,-0.000273,-0.000305,0.162454,0.211904,0.760965,0.732789,7.476602,11.463559,6.685467,-3.2e-05,-0.049451,0.028176,0.028176,0.03965,2.369611,534241832039.15826,0.291341,0.651156,0.266161,0.347325,0.506222,0.042628,0.372919,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""XLE"": 5.0, ""SHY"": 5.0}"
XLE + XLV,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,2,0.205068,0.192001,-0.190808,-0.173119,-0.025448,-0.024105,0.373135,0.359548,1.673272,1.716387,-0.000273,-0.000276,0.162454,0.230468,0.760965,0.755597,6.372209,9.270378,5.276385,-3e-06,-0.068014,0.005369,0.005369,0.043114,2.576657,2989320532229.1396,0.237294,0.614155,0.282258,0.239764,0.511798,0.251435,0.350063,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""XLE"": 5.0, ""XLV"": 5.0}"
IEF + XLV,bond|defensive,PASS,PASS,10.0,,,,,2,0.205068,0.187721,-0.190808,-0.175603,-0.025448,-0.023445,0.373135,0.34624,1.673272,1.684621,-0.000273,-0.000222,0.162454,0.228812,0.760965,0.72714,8.45912,7.96882,7.871052,5.1e-05,-0.066358,0.033825,0.033825,0.011349,0.678259,1255579678910.7893,0.336817,0.592196,0.312746,0.373966,0.460676,0.103979,0.387537,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""IEF"": 5.0, ""XLV"": 5.0}"
TLT + XLV,bond|defensive,PASS,PASS,10.0,,,,,2,0.205068,0.187663,-0.190808,-0.177317,-0.025448,-0.023404,0.373135,0.344717,1.673272,1.677037,-0.000273,-0.000248,0.162454,0.231185,0.760965,0.727363,8.48772,7.070264,8.030647,2.6e-05,-0.068731,0.033602,0.033602,0.003764,0.224973,2989320532229.1396,0.342938,0.577037,0.298453,0.372916,0.44847,0.251435,0.389837,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""TLT"": 5.0, ""XLV"": 5.0}"
SHY + XLV,bond|defensive,PASS,PASS,10.0,,,,,2,0.205068,0.187834,-0.190808,-0.17251,-0.025448,-0.023474,0.373135,0.347077,1.673272,1.688069,-0.000273,-0.000218,0.162454,0.228998,0.760965,0.727531,8.404052,9.589552,7.756059,5.6e-05,-0.066544,0.033434,0.033434,0.014797,0.88431,534241832039.15826,0.332406,0.619539,0.315474,0.372122,0.466225,0.042628,0.389311,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""SHY"": 5.0, ""XLV"": 5.0}"
IAU + GLD + BTC-USD,crypto|gold,PASS,PASS,10.0,,,,,3,0.205068,0.191895,-0.190808,-0.180683,-0.025448,-0.023867,0.373135,0.363424,1.673272,1.737539,-0.000273,-2.8e-05,0.162454,0.260806,0.760965,0.735818,6.424098,5.306019,6.210874,0.000245,-0.098352,0.025148,0.025148,0.064267,3.840797,2019363794163.3853,0.273138,0.547272,0.422828,0.333044,0.545839,0.168939,0.385953,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""IAU"": 3.3333, ""GLD"": 3.3333, ""BTC-USD"": 3.3333}"
IAU + GLD + USO,commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,10.0,,,,,3,0.205068,0.189229,-0.190808,-0.174192,-0.025448,-0.023676,0.373135,0.369344,1.673272,1.793297,-0.000273,-0.0003,0.162454,0.204112,0.760965,0.717293,7.724011,8.708121,6.963225,-2.6e-05,-0.041659,0.043673,0.043673,0.120025,7.173047,1970411033369.56,0.301995,0.604669,0.269075,0.420408,0.635572,0.164776,0.394284,"Sharpe 개선, MDD 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""IAU"": 3.3333, ""GLD"": 3.3333, ""USO"": 3.3333}"
IAU + GLD + DBC,commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,10.0,,,,,3,0.205068,0.18837,-0.190808,-0.173572,-0.025448,-0.023536,0.373135,0.365068,1.673272,1.778779,-0.000273,-0.000358,0.162454,0.209861,0.760965,0.713625,8.143024,9.033121,7.512027,-8.5e-05,-0.047407,0.047341,0.047341,0.105507,6.305417,33038140663.32702,0.323046,0.610152,0.235791,0.437707,0.612208,0.0,0.387246,"Sharpe 개선, MDD 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""IAU"": 3.3333, ""GLD"": 3.3333, ""DBC"": 3.3333}"
IAU + GLD + XLU,defensive|gold,FAIL,FAIL: Stress 개선 미달,10.0,,,,,3,0.205068,0.18784,-0.190808,-0.178477,-0.025448,-0.023426,0.373135,0.365917,1.673272,1.788319,-0.000273,-0.00029,0.162454,0.215272,0.760965,0.718643,8.401389,6.462564,7.943,-1.7e-05,-0.052819,0.042323,0.042323,0.115047,6.875546,1652371122214.9956,0.339576,0.566784,0.274425,0.414042,0.627561,0.137726,0.39814,"Sharpe 개선, MDD 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""IAU"": 3.3333, ""GLD"": 3.3333, ""XLU"": 3.3333}"
IAU + GLD + XLP,defensive|gold,FAIL,FAIL: Stress 개선 미달,10.0,,,,,3,0.205068,0.187771,-0.190808,-0.17591,-0.025448,-0.023433,0.373135,0.363885,1.673272,1.778145,-0.000273,-0.000315,0.162454,0.215939,0.760965,0.718186,8.434821,7.807531,7.918015,-4.2e-05,-0.053485,0.042779,0.042779,0.104873,6.267537,2019363794163.3853,0.338618,0.589475,0.260241,0.416194,0.611188,0.168939,0.399645,"Sharpe 개선, MDD 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""IAU"": 3.3333, ""GLD"": 3.3333, ""XLP"": 3.3333}"
IAU + GLD + XLE,commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,10.0,,,,,3,0.205068,0.189488,-0.190808,-0.172561,-0.025448,-0.023687,0.373135,0.368754,1.673272,1.787733,-0.000273,-0.000311,0.162454,0.213272,0.760965,0.725639,7.597663,9.56283,6.917997,-3.8e-05,-0.050818,0.035326,0.035326,0.114461,6.840534,2019363794163.3853,0.300261,0.619089,0.262551,0.381046,0.626618,0.168939,0.390632,"Sharpe 개선, MDD 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""IAU"": 3.3333, ""GLD"": 3.3333, ""XLE"": 3.3333}"
IAU + GLD + IEF,bond|gold,FAIL,FAIL: Stress 개선 미달,10.0,,,,,3,0.205068,0.186739,-0.190808,-0.174219,-0.025448,-0.023257,0.373135,0.359774,1.673272,1.765964,-0.000273,-0.000275,0.162454,0.21236,0.760965,0.706668,8.938322,8.694044,8.60855,-2e-06,-0.049907,0.054297,0.054297,0.092691,5.53953,1255579678910.7893,0.365105,0.604431,0.282876,0.470514,0.591584,0.103979,0.416657,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""IAU"": 3.3333, ""GLD"": 3.3333, ""IEF"": 3.3333}"
IAU + GLD + TLT,bond|gold,FAIL,FAIL: Stress 개선 미달,10.0,,,,,3,0.205068,0.186681,-0.190808,-0.175364,-0.025448,-0.023226,0.373135,0.358753,1.673272,1.761049,-0.000273,-0.000292,0.162454,0.21396,0.760965,0.706817,8.966708,8.093787,8.730244,-1.9e-05,-0.051507,0.054149,0.054149,0.087776,5.245786,2019363794163.3853,0.369773,0.594304,0.273348,0.469814,0.583674,0.168939,0.416747,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""IAU"": 3.3333, ""GLD"": 3.3333, ""TLT"": 3.3333}"
IAU + GLD + SHY,bond|gold,PASS,PASS,10.0,,,,,3,0.205068,0.1868,-0.190808,-0.172154,-0.025448,-0.023276,0.373135,0.360342,1.673272,1.768424,-0.000273,-0.000272,0.162454,0.212485,0.760965,0.706929,8.908444,9.775908,8.535573,1e-06,-0.050032,0.054036,0.054036,0.095151,5.686551,534241832039.15826,0.362306,0.622683,0.284695,0.469285,0.595543,0.042628,0.416897,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""IAU"": 3.3333, ""GLD"": 3.3333, ""SHY"": 3.3333}"
IAU + GLD + XLV,defensive|gold,PASS,PASS,10.0,,,,,3,0.205068,0.188227,-0.190808,-0.174934,-0.025448,-0.023511,0.373135,0.36341,1.673272,1.771316,-0.000273,-0.000253,0.162454,0.224683,0.760965,0.722134,8.212584,8.31921,7.612176,2e-05,-0.06223,0.038832,0.038832,0.098044,5.859423,2019363794163.3853,0.326887,0.598108,0.295426,0.397578,0.600198,0.168939,0.401342,"Sharpe 개선, MDD 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""IAU"": 3.3333, ""GLD"": 3.3333, ""XLV"": 3.3333}"
IAU + BTC-USD + USO,commodity_energy|crypto|gold,PASS,PASS,10.0,,,,,3,0.205068,0.193556,-0.190808,-0.180806,-0.025448,-0.024194,0.373135,0.363517,1.673272,1.723106,-0.000273,-4.2e-05,0.162454,0.252532,0.760965,0.745068,5.613965,5.241907,4.928596,0.000231,-0.090079,0.015898,0.015898,0.049833,2.978205,1970411033369.56,0.223953,0.546191,0.414567,0.289421,0.522611,0.164776,0.359977,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""IAU"": 3.3333, ""BTC-USD"": 3.3333, ""USO"": 3.3333}"
IAU + BTC-USD + DBC,commodity_energy|crypto|gold,PASS,PASS,10.0,,,,,3,0.205068,0.192732,-0.190808,-0.18019,-0.025448,-0.024038,0.373135,0.359256,1.673272,1.708357,-0.000273,-0.000101,0.162454,0.258411,0.760965,0.741399,6.015605,5.564554,5.539744,0.000172,-0.095957,0.019566,0.019566,0.035085,2.096771,33038140663.32702,0.247395,0.551634,0.381283,0.30672,0.498875,0.0,0.353731,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""IAU"": 3.3333, ""BTC-USD"": 3.3333, ""DBC"": 3.3333}"
IAU + BTC-USD + XLU,crypto|defensive|gold,PASS,PASS,10.0,,,,,3,0.205068,0.192273,-0.190808,-0.185055,-0.025448,-0.023893,0.373135,0.360086,1.673272,1.716753,-0.000273,-3.3e-05,0.162454,0.26375,0.760965,0.746417,6.239355,3.015115,6.108974,0.00024,-0.101296,0.014548,0.014548,0.04348,2.598525,1652371122214.9956,0.269229,0.508622,0.419918,0.283055,0.512386,0.137726,0.366369,"Sharpe 개선, MDD 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""IAU"": 3.3333, ""BTC-USD"": 3.3333, ""XLU"": 3.3333}"
IAU + BTC-USD + XLP,crypto|defensive|gold,PASS,PASS,10.0,,,,,3,0.205068,0.192204,-0.190808,-0.182515,-0.025448,-0.023922,0.373135,0.358062,1.673272,1.706842,-0.000273,-5.8e-05,0.162454,0.26459,0.760965,0.745961,6.273116,4.345881,5.995721,0.000215,-0.102136,0.015004,0.015004,0.03357,2.006233,2019363794163.3853,0.264885,0.531074,0.405734,0.285206,0.496437,0.168939,0.366682,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""IAU"": 3.3333, ""BTC-USD"": 3.3333, ""XLP"": 3.3333}"
IAU + BTC-USD + XLE,commodity_energy|crypto|gold,PASS,PASS,10.0,,,,,3,0.205068,0.193904,-0.190808,-0.17919,-0.025448,-0.024185,0.373135,0.362905,1.673272,1.71686,-0.000273,-5.4e-05,0.162454,0.261696,0.760965,0.753414,5.44445,6.088641,4.960204,0.000219,-0.099242,0.007552,0.007552,0.043588,2.60494,2019363794163.3853,0.225166,0.560476,0.408043,0.250059,0.512559,0.168939,0.357221,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""IAU"": 3.3333, ""BTC-USD"": 3.3333, ""XLE"": 3.3333}"
